the_geom,objectid,iso3,adm0_name,engtype0,adm1_name,type1,engtype1,adm2_name,type2,engtype2,adm3_name,type3,engtype3,source_dt,source,source2_dt,source2,globalid,shapestlen,shapestare,chiefdom,district,female,household_female,household_male,household_total,male,province,special_population_female,special_population_male,special_population_total,total,cartodb_id,created_at,updated_at,merge_var,percent_pop_1985,percent_pop_2004,intercensal_change_1985_2004,population_2005,population_2006,population_2007,population_2008,population_2009,population_2010,population_2011,population_2012,population_2013,population_2014,population_2004,chiefdom_weight,total_estimated_2015
"0106000020E610000001000000010300000001000000CC00000020E4BCFF8F0B27C0C5B260E28F821E4035FA980F080C27C0354D9F1D707D1E40A223B9FC870C27C0612D3E05C0781E402137C30DF80C27C0BA9179E40F761E405E5B3FFD670D27C098D4D00660731E405E5B3FFD670D27C048EB6F09C06F1E40",170,"SLE","Sierra Leone","Country","Southern","Province","Region","Pujehun","District",999999,"Sowa","Chiefdom",999999,"January 2012","OHDR","December 2014","DigitalGlobe","{21DF1111-C1CB-4DEB-80A3-516BE9192A83}",.8368391,.0190738,"Sowa","Pujehun",7939,6738,6308,13046,7463,"Southern",1201,1155,2356,15402,132,"2015-02-21 19:50:43.310535+00","2015-02-21 19:50:43.310535+00","Pujehun",3.33,4.59,.0153,275130,281076,287200,293509,300002,306700,313597,320686,328005,335574,228392,.0674367,22630
"0106000020E610000001000000010300000001000000BE0000009DD2C1FA3F7727C0434772F90F191D400B74ED0BE87527C0D79E5912A0161D40CF285DFA977427C0C6B260E28F121D402FD7A205687327C07A48F8DEDF101D405B8940F50F7227C0754A07EBFF0C1D405B8940F50F7227C0CDD556EC2F0B1D40",16,"SLE","Sierra Leone","Country","Southern","Province","Region","Pujehun","District",999999,"Yekomo Kpukumu Krim","Chiefdom",999999,"January 2012","OHDR","December 2014","DigitalGlobe","{B7386D59-AE6C-4D5E-808E-AB8E48F078E0}",.7152559,.0127467,"Yekomo Kpukumu Krim","Pujehun",3607,3607,3426,7033,3426,"Southern",,,,7033,35,"2015-02-21 19:50:43.310535+00","2015-02-21 19:50:43.310535+00","Pujehun",3.33,4.59,.0153,275130,281076,287200,293509,300002,306700,313597,320686,328005,335574,228392,.0307935,10333.51
"0106000020E610000004000000010300000001000000080200008211FB04505C27C06D4E250340651D40C70567F0F75B27C086B5F81400631D409900C3F2E75B27C086B5F81400631D40E4EB32FCA75B27C086B5F81400631D40DB4944F8175927C0F05F200890611D40AAC5A700185727C049EB6F09C05F1D40",7,"SLE","Sierra Leone","Country","Southern","Province","Region","Pujehun","District",999999,"Kpaka","Chiefdom",999999,"January 2012","OHDR","December 2014","DigitalGlobe","{A1F7A084-CE90-4BD1-A49A-D32E24F691D7}",1.448347,.025799,"Kpaka","Pujehun",6840,6840,5987,12827,5987,"Southern",,,,12827,37,"2015-02-21 19:50:43.310535+00","2015-02-21 19:50:43.310535+00","Pujehun",3.33,4.59,.0153,275130,281076,287200,293509,300002,306700,313597,320686,328005,335574,228392,.0561622,18846.58
"0106000020E61000000100000001030000000100000026010000FAAE08FEB76227C0D6F84CF6CFE31C40444772F90F6127C000A60C1CD0E21C40C20776FC176027C000A60C1CD0E21C4057DE550F985F27C000A60C1CD0E21C408BB3E908E05E27C0D1FA5B02F0DF1C400B74ED0BE85D27C02986AB0320DE1C40",11,"SLE","Sierra Leone","Country","Southern","Province","Region","Pujehun","District",999999,"Mono Sakrim","Chiefdom",999999,"January 2012","OHDR","December 2014","DigitalGlobe","{C074B592-D5DB-474E-AB70-986BFC3804A3}",1.096799,.0214274,"Mono Sakrim","Pujehun",3959,3959,3577,7536,3577,"Southern",,,,7536,40,"2015-02-21 19:50:43.310535+00","2015-02-21 19:50:43.310535+00","Pujehun",3.33,4.59,.0153,275130,281076,287200,293509,300002,306700,313597,320686,328005,335574,228392,.0329959,11072.57
"0106000020E610000001000000010300000001000000EE000000D6F84CF6CF7B27C0D91D520C90581E40DDC83CF2077B27C04D4354E1CF501E4019C1C6F5EF7A27C0850FECF82F501E40DA4944F8177927C0FCDAFAE93F4B1E409DD2C1FA3F7727C0D77745F0BF451E40F3DE1802807327C0BCDD921CB03B1E40",10,"SLE","Sierra Leone","Country","Southern","Province","Region","Pujehun","District",999999,"Malen","Chiefdom",999999,"January 2012","OHDR","December 2014","DigitalGlobe","{2019C445-9E55-4D99-A10B-14677CC8D076}",.9858364,.0226191,"Malen","Pujehun",11001,11001,11089,22090,11089,"Southern",,,,22090,32,"2015-02-21 19:50:43.310535+00","2015-02-21 19:50:43.310535+00","Pujehun",3.33,4.59,.0153,275130,281076,287200,293509,300002,306700,313597,320686,328005,335574,228392,.0967197,32456.61
"0106000020E610000001000000010300000001000000BD020000C35A7C0A805126C0ECBB22F8DF3A1D409781CAF8F75126C09D78CE16103A1D40AD97A608705226C0DC7536E49F391D4054B950F9D75226C0DC7536E49F391D400ACEE0EF175326C0DC7536E49F391D405CDC4603785326C053664AEB6F391D40",9,"SLE","Sierra Leone","Country","Southern","Province","Region","Pujehun","District",999999,"Makpele","Chiefdom",999999,"January 2012","OHDR","December 2014","DigitalGlobe","{69B9E104-3136-48D8-84A2-1138AB152832}",.9985027,.0331185,"Makpele","Pujehun",11249,11247,10700,21947,10706,"Southern",2,6,8,21955,39,"2015-02-21 19:50:43.310535+00","2015-02-21 19:50:43.310535+00","Pujehun",3.33,4.59,.0153,275130,281076,287200,293509,300002,306700,313597,320686,328005,335574,228392,.0961286,32258.25
"0106000020E6100000010000000103000000010000009B0100009330D3F6AF0C27C0602D3E05C0E81D409330D3F6AF0C27C0BA9179E40FE61D40A223B9FC870C27C06AA818E76FE21D40A223B9FC870C27C02F849CF7FFE11D40A223B9FC870C27C077C9FFE4EFDE1D40E43E390A100D27C08ED8EE1EA0DB1D40",6,"SLE","Sierra Leone","Country","Southern","Province","Region","Pujehun","District",999999,"Gallines Perri","Chiefdom",999999,"January 2012","OHDR","December 2014","DigitalGlobe","{05D48817-1210-43CC-ADBC-61B5B97BAB1A}",1.341198,.0492374,"Gallines Perri","Pujehun",14056,14056,13016,27072,13016,"Southern",,,,27072,36,"2015-02-21 19:50:43.310535+00","2015-02-21 19:50:43.310535+00","Pujehun",3.33,4.59,.0153,275130,281076,287200,293509,300002,306700,313597,320686,328005,335574,228392,.118533,39776.61
"0106000020E6100000010000000103000000010000001B010000C03577F4BFB426C0D4F84CF6CF631E40AD97A60870B226C0B59388F02F621E40BCE47FF277AF26C087B5F81400631E400DA0DFF76FAE26C04CE960FD9F631E40888EE4F21FAA26C02263B5F97F651E40C1887D0228A626C07C94111780661E40",5,"SLE","Sierra Leone","Country","Southern","Province","Region","Pujehun","District",999999,"Barri","Chiefdom",999999,"January 2012","OHDR","December 2014","DigitalGlobe","{75A04713-3E9A-40AD-B6D1-5E043597D19D}",1.127162,.0400451,"Barri","Pujehun",16531,16531,15714,32245,15714,"Southern",,,,32245,34,"2015-02-21 19:50:43.310535+00","2015-02-21 19:50:43.310535+00","Pujehun",3.33,4.59,.0153,275130,281076,287200,293509,300002,306700,313597,320686,328005,335574,228392,.1411827,47377.25
"0106000020E610000001000000010300000001000000A6010000C7AB730CC83627C0982EC4EA8F501E402986AB03203627C0B19597FC4F4E1E407B410B09183527C0B19597FC4F4E1E40573849F3C73427C0FDFFFFFFFF4F1E409A00C3F2E73327C0DF40481630511E40D47954FCDF3127C0B19597FC4F4E1E40",8,"SLE","Sierra Leone","Country","Southern","Province","Region","Pujehun","District",999999,"Panga Kabonde","Chiefdom",999999,"January 2012","OHDR","December 2014","DigitalGlobe","{8618BBD9-C1DC-485D-9812-1FB2EEAB6A57}",1.516669,.0427248,"Panga Kabonde","Pujehun",17086,16968,15647,32615,16184,"Southern",118,537,655,33270,38,"2015-02-21 19:50:43.310535+00","2015-02-21 19:50:43.310535+00","Pujehun",3.33,4.59,.0153,275130,281076,287200,293509,300002,306700,313597,320686,328005,335574,228392,.1456706,48883.27
"0106000020E61000000C000000010300000001000000810800009230D3F6AF8C2AC0EA8F300C58E220400A21E7FD7F8C2AC0EA8F300C58E22040FA010F0C208C2AC02688BA0F40E2204003FEF0F3DF8B2AC02091B6F127E220404EE960FD9F8B2AC05C8940F50FE220402ED7A205688B2AC05C8940F50FE22040",23,"SLE","Sierra Leone","Country","Western","Province","Region","Western Area Rural","Area",999999,"York Rural","Chiefdom",999999,"January 2012","OHDR","December 2014","DigitalGlobe","{6A662221-B9A0-4410-A00C-8AA4E5AEC7D4}",1.396544,.0197537,"York Rural","Rural",31424,30916,30707,61623,32113,"Western",508,1406,1914,63537,54,"2015-02-21 19:50:43.310535+00","2015-02-21 19:50:43.310535+00","Rural",2.4,3.5,.0181,217149,221726,226440,231294,236288,241438,246739,252186,257807,263619,174249,.3646334,96124.29
"0106000020E610000001000000010300000001000000A1010000714C16F71F092AC06950340F60C12040533A58FFE7082AC0BC378600E0C020409502D2FE07082AC0803FFCFCF7C02040D1FA5B02F0072AC0803FFCFCF7C02040F8DC09F65F072AC0803FFCFCF7C02040BBE47FF277072AC0B51490F63FC02040",17,"SLE","Sierra Leone","Country","Western","Province","Region","Western Area Rural","Area",999999,"Koya Rural","Chiefdom",999999,"January 2012","OHDR","December 2014","DigitalGlobe","{212BD8B5-F4C4-4C36-BA46-4E16ABF2DDBE}",.6401815,.013603,"Koya Rural","Rural",12018,12015,10972,22987,10978,"Western",3,6,9,22996,41,"2015-02-21 19:50:43.310535+00","2015-02-21 19:50:43.310535+00","Rural",2.4,3.5,.0181,217149,221726,226440,231294,236288,241438,246739,252186,257807,263619,174249,.1319721,34790.34
"0106000020E6100000010000000103000000010000009B010000657E3507086E2AC019C1C6F5EFF2204038799109F86D2AC055B950F9D7F2204074711B0DE06D2AC055B950F9D7F22040476C770FD06D2AC055B950F9D7F22040417573F1B76D2AC055B950F9D7F220407D6DFDF49F6D2AC055B950F9D7F22040",19,"SLE","Sierra Leone","Country","Western","Province","Region","Western Area Rural","Area",999999,"Mountain Rural","Chiefdom",999999,"January 2012","OHDR","December 2014","DigitalGlobe","{B2AC2883-01A8-4D87-ACF8-8DDAB7D4A4A1}",.2960604,.0031827,"Mountain Rural","Rural",4437,4303,4571,8874,5488,"Western",134,917,1051,9925,46,"2015-02-21 19:50:43.310535+00","2015-02-21 19:50:43.310535+00","Rural",2.4,3.5,.0181,217149,221726,226440,231294,236288,241438,246739,252186,257807,263619,174249,.0569587,15015.4
"0106000020E610000001000000010300000001000000B4020000786F0C01C0412AC0D24D621058D920409655D80C70412AC0D24D621058D92040635930F147412AC0D24D621058D920407F3FFCFCF7402AC0CC565EF23FD92040CA2A6C06B8402AC0724C16F71FD92040AC18AE0E80402AC0AE44A0FA07D92040",20,"SLE","Sierra Leone","Country","Western","Province","Region","Western Area Rural","Area",999999,"Waterloo Rural","Chiefdom",999999,"January 2012","OHDR","December 2014","DigitalGlobe","{8EAE9531-9205-4F2A-8155-8D9B9FE9A73D}",.6893132,.0137623,"Waterloo Rural","Rural",40276,39930,36393,76323,37515,"Western",346,1122,1468,77791,52,"2015-02-21 19:50:43.310535+00","2015-02-21 19:50:43.310535+00","Rural",2.4,3.5,.0181,217149,221726,226440,231294,236288,241438,246739,252186,257807,263619,174249,.4464358,117689
"0106000020E610000001000000010300000001000000D4010000BB378600E0F826C0ABC5A700185F22401742CEFBFFF826C0DF9A3BFA5F5E2240FEFFFFFFFFF726C0A4A2B1F6775E224025E2ADF36FF726C08CB3E908E05E224004A4FD0FB0F626C0A276BF0AF05D2240D0A755F487F626C0DE6E490ED85D2240",141,"SLE","Sierra Leone","Country","Northern","Province","Region","Tonkolili","District",999999,"Sambaia","Chiefdom",999999,"January 2012","OHDR","December 2014","DigitalGlobe","{7E981688-530D-40A7-80A6-D8CAD9858010}",1.188691,.0566549,"Sambaia","Tonkolili",12249,12249,10479,22728,10479,"Northern",,,,22728,145,"2015-02-21 19:50:43.310535+00","2015-02-21 19:50:43.310535+00","Tonkolili",6.91,6.98,.0004,347549,356074,364873,373953,383319,392997,402984,413273,423914,434937,347197,.0654614,28471.58
"0106000020E610000001000000010300000001000000B6020000B86587F887DD26C0DB4944F817B121404D3C670B08DD26C0D1A755F487AE21408934F10EF0DC26C0B839950C00AD21405D0839EFFFDB26C03CCA880B40AB2140F3DE180280DB26C036548CF337A921402091B6F127DA26C0E0ED4108C8A72140",138,"SLE","Sierra Leone","Country","Northern","Province","Region","Tonkolili","District",999999,"Kunike","Chiefdom",999999,"January 2012","OHDR","December 2014","DigitalGlobe","{BB7C711A-FC75-4776-8A77-628650140F0F}",1.678896,.0656698,"Kunike","Tonkolili",22688,22688,20280,42968,20280,"Northern",,,,42968,141,"2015-02-21 19:50:43.310535+00","2015-02-21 19:50:43.310535+00","Tonkolili",6.91,6.98,.0004,347549,356074,364873,373953,383319,392997,402984,413273,423914,434937,347197,.1237568,53826.43
"0106000020E610000001000000010300000001000000AE0200007F3FFCFCF78827C064FF3C0D18A421403C247CEF6F8827C098D4D00660A32140A621AAF0678827C098D4D00660A3214035548CF3378927C02688BA0F40A221404C6A6803B08927C09655D80C70A12140084FE8F5278927C0724C16F71FA12140",134,"SLE","Sierra Leone","Country","Northern","Province","Region","Tonkolili","District",999999,"Kholifa Rowala","Chiefdom",999999,"January 2012","OHDR","December 2014","DigitalGlobe","{3658D10D-107D-4734-9490-980F1E402F95}",1.609745,.0370444,"Kholifa Rowala","Tonkolili",25132,25047,22344,47391,22543,"Northern",85,199,284,47675,135,"2015-02-21 19:50:43.310535+00","2015-02-21 19:50:43.310535+00","Tonkolili",6.91,6.98,.0004,347549,356074,364873,373953,383319,392997,402984,413273,423914,434937,347197,.137314,59722.93
"0106000020E6100000010000000103000000010000009E020000D24D621058A127C02D58AA0B78092240B41490F63FA027C0F10C1AFA27082240ABC5A700189F27C0B3E89D0AB8072240C7AB730CC89E27C09383D90418062240E11934F44FA027C09383D90418062240E11934F44FA027C08C60E3FA77052240",130,"SLE","Sierra Leone","Country","Northern","Province","Region","Tonkolili","District",999999,"Kafe Simiria","Chiefdom",999999,"January 2012","OHDR","December 2014","DigitalGlobe","{9D62086C-1229-4E85-A0B7-62976954F7B0}",1.399175,.0472597,"Kafe Simiria","Tonkolili",10510,10510,9307,19817,9307,"Northern",,,,19817,130,"2015-02-21 19:50:43.310535+00","2015-02-21 19:50:43.310535+00","Tonkolili",6.91,6.98,.0004,347549,356074,364873,373953,383319,392997,402984,413273,423914,434937,347197,.0570771,24824.95
"0106000020E61000000100000001030000000100000063020000B96587F8879D27C07E6DFDF49F2D2140A223B9FC879C27C09330D3F6AF2C21401695D409689A27C0C80567F0F72B2140AE44A0FA079927C00B21E7FD7F2C2140FE52060E689927C020E4BCFF8F2B21400E1FD8F15F9827C020E4BCFF8F2B2140",128,"SLE","Sierra Leone","Country","Northern","Province","Region","Tonkolili","District",999999,"Gbonkolenken","Chiefdom",999999,"January 2012","OHDR","December 2014","DigitalGlobe","{803B3C4E-9CB7-4FE1-9A07-49250B1A0143}",1.387403,.0602904,"Gbonkolenken","Tonkolili",25806,25740,21925,47665,22032,"Northern",66,107,173,47838,129,"2015-02-21 19:50:43.310535+00","2015-02-21 19:50:43.310535+00","Tonkolili",6.91,6.98,.0004,347549,356074,364873,373953,383319,392997,402984,413273,423914,434937,347197,.1377835,59927.12
"0106000020E610000001000000010300000001000000B3010000E3BF4010208328C09104E10A283C2140FAAE08FEB78228C06DFB1EF5D73B21405B8940F50F8228C0550C5707403C21409655D80C708128C0573849F3C73C2140E21934F44F8028C00B74ED0BE83D214033D593F9477F28C05FAE450BD03E2140",133,"SLE","Sierra Leone","Country","Northern","Province","Region","Tonkolili","District",999999,"Kholifa Mabang","Chiefdom",999999,"January 2012","OHDR","December 2014","DigitalGlobe","{4673981D-C40D-4FB7-9362-DADD1CA716F0}",.8617135,.0258502,"Kholifa Mabang","Tonkolili",6724,6716,5721,12437,5736,"Northern",8,15,23,12460,134,"2015-02-21 19:50:43.310535+00","2015-02-21 19:50:43.310535+00","Tonkolili",6.91,6.98,.0004,347549,356074,364873,373953,383319,392997,402984,413273,423914,434937,347197,.0358874,15608.76
"0106000020E6100000010000000103000000010000005103000036FA980F088C28C031569BFF571D2140FB010F0C208C28C08311FB04501C214036FA980F088C28C0F3DE1802801B21404EE960FD9F8B28C0F15F2008901921402ED7A205688B28C0E21934F44F1821406ACF2C09508B28C0B3E89D0AB8172140",104,"SLE","Sierra Leone","Country","Northern","Province","Region","Tonkolili","District",999999,"Yoni","Chiefdom",999999,"January 2012","OHDR","December 2014","DigitalGlobe","{2E749F26-AF64-4886-A0FB-5346BCB4D11F}",2.237406,.1003054,"Yoni","Tonkolili",47166,47056,40310,87366,40461,"Northern",110,151,261,87627,13,"2015-02-21 19:50:43.310535+00","2015-02-21 19:50:43.310535+00","Tonkolili",6.91,6.98,.0004,347549,356074,364873,373953,383319,392997,402984,413273,423914,434937,347197,.2523841,109771.2
"0106000020E6100000010000000103000000010000007E010000540C5707406C27C0466C770FD07D22403FF67AF7C76B27C055B950F9D77A224073CB0EF10F6B27C02263B5F97F75224073CB0EF10F6B27C0CF285DFA9774224073CB0EF10F6B27C03DCA880B40732240A6C7B60C386B27C00F1FD8F15F702240",131,"SLE","Sierra Leone","Country","Northern","Province","Region","Tonkolili","District",999999,"Kalansogoia","Chiefdom",999999,"January 2012","OHDR","December 2014","DigitalGlobe","{6F86380B-A80B-4153-9EC3-7D28DD74A70A}",1.160974,.0369945,"Kalansogoia","Tonkolili",8802,8802,7604,16406,7604,"Northern",,,,16406,131,"2015-02-21 19:50:43.310535+00","2015-02-21 19:50:43.310535+00","Tonkolili",6.91,6.98,.0004,347549,356074,364873,373953,383319,392997,402984,413273,423914,434937,347197,.0472527,20551.95
"0106000020E6100000010000000103000000010000004F0200001814CD03588427C0796F0C01C099214063FF3C0D188427C03D247CEF6F9821405E0839EFFF8327C0E11934F44F9821403FF67AF7C78327C0FFACF9F197962140E2BF4010208327C06D4E250340952140CDA96400A88227C08311FB0450942140",143,"SLE","Sierra Leone","Country","Northern","Province","Region","Tonkolili","District",999999,"Tane","Chiefdom",999999,"January 2012","OHDR","December 2014","DigitalGlobe","{C0A9F05F-09A6-444B-B550-C55A271F3B0E}",1.342004,.0366269,"Tane","Tonkolili",11924,11924,10318,22242,10318,"Northern",,,,22242,146,"2015-02-21 19:50:43.310535+00","2015-02-21 19:50:43.310535+00","Tonkolili",6.91,6.98,.0004,347549,356074,364873,373953,383319,392997,402984,413273,423914,434937,347197,.0640616,27862.77
"0106000020E6100000010000000103000000010000009A0100002435B401D85027C08CB3E908E05E2140533A58FFE75027C01470CFF3A75D21401642CEFBFF5027C047197101685C2140DA4944F8175127C02FD7A205685B2140C35A7C0A805127C0459A7807785A2140C35A7C0A805127C0B5679604A8592140",136,"SLE","Sierra Leone","Country","Northern","Province","Region","Tonkolili","District",999999,"Kunike Barina","Chiefdom",999999,"January 2012","OHDR","December 2014","DigitalGlobe","{D7C13894-90DD-4C4E-A2DE-48AA96D61DF2}",.9461465,.0341095,"Kunike Barina","Tonkolili",6830,6830,6581,13411,6581,"Northern",,,,13411,138,"2015-02-21 19:50:43.310535+00","2015-02-21 19:50:43.310535+00","Tonkolili",6.91,6.98,.0004,347549,356074,364873,373953,383319,392997,402984,413273,423914,434937,347197,.0386265,16800.09
"0106000020E61000000100000001030000000100000082010000843DEDF0D79428C0B29597FC4F7E214079C2120F289328C00451F701487D2140F05F2008909128C0476C770FD07D21400E1FD8F15F9028C0E9E923F0877F21400DA0DFF76F8E28C0803FFCFCF7802140C80567F0F78B28C0635930F147812140",140,"SLE","Sierra Leone","Country","Northern","Province","Region","Tonkolili","District",999999,"Malal Mara","Chiefdom",999999,"January 2012","OHDR","December 2014","DigitalGlobe","{0F465A48-E701-4F5A-A5B1-19439F434E9D}",1.071841,.0277463,"Malal Mara","Tonkolili",7547,7547,6478,14025,6478,"Northern",,,,14025,144,"2015-02-21 19:50:43.310535+00","2015-02-21 19:50:43.310535+00","Tonkolili",6.91,6.98,.0004,347549,356074,364873,373953,383319,392997,402984,413273,423914,434937,347197,.0403949,17569.25
"",,"","","","","","","","",,"","",,"","","","","",,,"West III","Urban",56039,55448,55642,111090,57255,"Western",591,1613,2204,113294,167,"2015-02-21 19:50:43.310535+00","2015-02-21 19:50:43.310535+00","Urban",13.36,15.53,.0072,841545,861066,881197,901953,923341,945423,968189,991618,1015829,1040888,772873,.1465881,152581.8
"0106000020E610000001000000010300000001000000F800000082BEF4F6E76A2AC038268BFB8FFC2040F28B12F4176A2AC0C80567F0F7FB2040C4866EF6076A2AC0C80567F0F7FB2040D47954FCDF692AC06DFB1EF5D7FB20400F72DEFFC7692AC0A9F3A8F8BFFB2040F05F200890692AC08AE1EA0088FB2040",29,"SLE","Sierra Leone","Country","Western","Province","Region","Western Area Urban","Area",999999,"East I","Chiefdom",999999,"January 2012","OHDR","December 2014","DigitalGlobe","{02B858B9-19BB-49C7-B48A-0D7198E56970}",.0653612,.0001462,"East I","Urban",28008,27793,26761,54554,27158,"Western",215,397,612,55166,42,"2015-02-21 19:50:43.310535+00","2015-02-21 19:50:43.310535+00","Urban",13.36,15.53,.0072,841545,861066,881197,901953,923341,945423,968189,991618,1015829,1040888,772873,.0713778,74296.34
"0106000020E6100000040000000103000000010000003B030000B2E89D0AB8672AC034289A07B0F82040B2E89D0AB8672AC0D91D520C90F82040A3F5B704E0672AC0D91D520C90F82040A3F5B704E0672AC01516DC0F78F82040D1FA5B02F0672AC01516DC0F78F82040A3F5B704E0672AC00E1FD8F15FF82040",33,"SLE","Sierra Leone","Country","Western","Province","Region","Western Area Urban","Area",999999,"East III","Chiefdom",999999,"January 2012","OHDR","December 2014","DigitalGlobe","{D0B60E60-560F-4F63-9592-CBE39E82B7E4}",.4415018,.0037262,"East III","Urban",161188,160673,154360,315033,155221,"Western",515,861,1376,316409,47,"2015-02-21 19:50:43.310535+00","2015-02-21 19:50:43.310535+00","Urban",13.36,15.53,.0072,841545,861066,881197,901953,923341,945423,968189,991618,1015829,1040888,772873,.4093933,426132.5
"0106000020E610000005000000010300000001000000B6030000B69388F02F922AC03BA583F57FFE2040B4679604A8912AC0CF7B630800FE2040074FE8F527912AC0AB72A1F2AFFD2040074FE8F527912AC0E76A2BF697FD2040DA4944F817912AC0E76A2BF697FD20401642CEFBFF902AC02363B5F97FFD2040",25,"SLE","Sierra Leone","Country","Western","Province","Region","Western Area Urban","Area",999999,"West II","Chiefdom",999999,"January 2012","OHDR","December 2014","DigitalGlobe","{C03D8872-6B1C-4C4C-8A03-A8CE093E8A88}",.3418018,.0027713,"West II","Urban",45688,44707,43825,88532,45657,"Western",981,1832,2813,91345,55,"2015-02-21 19:50:43.310535+00","2015-02-21 19:50:43.310535+00","Urban",13.36,15.53,.0072,841545,861066,881197,901953,923341,945423,968189,991618,1015829,1040888,772873,.1181889,123021.4
"0106000020E6100000010000000103000000010000006501000035FA980F08742AC06DFB1EF5D7FB2040C70567F0F7732AC06DFB1EF5D7FB20409A00C3F2E7732AC06DFB1EF5D7FB20409A00C3F2E7732AC0A9F3A8F8BFFB204002FEF0F3DF732AC0A9F3A8F8BFFB2040D6F84CF6CF732AC0A9F3A8F8BFFB2040",31,"SLE","Sierra Leone","Country","Western","Province","Region","Western Area Urban","Area",999999,"East II","Chiefdom",999999,"January 2012","OHDR","December 2014","DigitalGlobe","{BA53E2A3-8F26-4C79-AAF9-3EE26D6F0B6C}",.0887257,.0001486,"East II","Urban",40143,40138,39754,79892,39791,"Western",5,37,42,79934,45,"2015-02-21 19:50:43.310535+00","2015-02-21 19:50:43.310535+00","Urban",13.36,15.53,.0072,841545,861066,881197,901953,923341,945423,968189,991618,1015829,1040888,772873,.1034245,107653.3
"",,"","","","","","","","",,"","",,"","","","","",,,"West I","Urban",23469,23386,22741,46127,22850,"Western",83,109,192,46319,162,"2015-02-21 19:50:43.310535+00","2015-02-21 19:50:43.310535+00","Urban",13.36,15.53,.0072,841545,861066,881197,901953,923341,945423,968189,991618,1015829,1040888,772873,.0599309,62381.39
"",,"","","","","","","","",,"","",,"","","","","",,,"Central II","Urban",9952,9843,10043,19886,10183,"Western",109,140,249,20135,168,"2015-02-21 19:50:43.310535+00","2015-02-21 19:50:43.310535+00","Urban",13.36,15.53,.0072,841545,861066,881197,901953,923341,945423,968189,991618,1015829,1040888,772873,.0260521,27117.37
"",,"","","","","","","","",,"","",,"","","","","",,,"Central I","Urban",24808,24535,24835,49370,25463,"Western",273,628,901,50271,164,"2015-02-21 19:50:43.310535+00","2015-02-21 19:50:43.310535+00","Urban",13.36,15.53,.0072,841545,861066,881197,901953,923341,945423,968189,991618,1015829,1040888,772873,.0650443,67703.85
